trade_num,entry_date,entry_premium,exit_date,exit_premium,profit_inr,costs_inr,net_profit_inr,net_profit_pct,bars_held
1097,2025-11-07T04:55:00+00:00,742.02,2025-11-07T05:40:00+00:00,855.83,3414.3,63.84,3350.46,15.051,9
1098,2025-11-10T04:50:00+00:00,686.35,2025-11-10T05:05:00+00:00,663.36,-689.7,52.12,-741.82,-3.603,3
1099,2025-11-11T04:55:00+00:00,516.38,2025-11-11T05:25:00+00:00,494.23,-664.5,38.3,-702.8,-4.537,6
1100,2025-11-12T04:55:00+00:00,472.45,2025-11-12T05:05:00+00:00,454.07,-551.4,35.36,-586.76,-4.14,2
1101,2025-11-13T04:50:00+00:00,570.04,2025-11-13T04:55:00+00:00,554.04,-480.0,43.92,-523.92,-3.064,1
1102,2025-11-14T04:50:00+00:00,537.45,2025-11-14T05:00:00+00:00,518.89,-556.8,40.35,-597.15,-3.704,2
1103,2025-11-17T04:50:00+00:00,480.63,2025-11-17T04:55:00+00:00,463.61,-510.6,35.77,-546.37,-3.789,1
1104,2025-11-18T04:50:00+00:00,444.59,2025-11-18T05:00:00+00:00,429.55,-451.2,33.15,-484.35,-3.631,2
1105,2025-11-19T04:50:00+00:00,389.12,2025-11-19T04:55:00+00:00,368.8,-609.6,28.47,-638.07,-5.466,1
1106,2025-11-20T04:55:00+00:00,323.86,2025-11-20T05:00:00+00:00,307.06,-504.0,23.55,-527.55,-5.43,1
1107,2025-11-21T04:50:00+00:00,308.55,2025-11-21T05:50:00+00:00,289.92,-558.9,22.8,-581.7,-6.284,12
1108,2025-11-24T04:55:00+00:00,155.85,2025-11-24T07:00:00+00:00,136.03,-594.6,10.73,-605.33,-12.947,25
1109,2025-11-25T04:50:00+00:00,155.56,2025-11-25T04:55:00+00:00,138.03,-525.9,10.77,-536.67,-11.5,1
1110,2025-11-26T04:55:00+00:00,692.78,2025-11-26T05:05:00+00:00,683.75,-270.9,53.74,-324.64,-1.562,2
1111,2025-11-27T05:20:00+00:00,1053.65,2025-11-27T06:15:00+00:00,1028.06,-767.7,80.0,-847.7,-2.682,11
1112,2025-11-28T04:50:00+00:00,648.65,2025-11-28T05:00:00+00:00,627.34,-639.3,49.42,-688.72,-3.539,2
1113,2025-12-01T05:00:00+00:00,914.72,2025-12-01T05:15:00+00:00,890.98,-712.2,69.63,-781.83,-2.849,3
1114,2025-12-02T04:55:00+00:00,914.15,2025-12-02T06:30:00+00:00,918.61,133.8,71.26,62.54,0.228,19
1115,2025-12-03T04:50:00+00:00,581.94,2025-12-03T04:55:00+00:00,571.4,-316.2,44.59,-360.79,-2.067,1
1116,2025-12-04T04:50:00+00:00,853.49,2025-12-04T05:55:00+00:00,826.48,-810.3,64.73,-875.03,-3.417,13
1117,2025-12-05T04:50:00+00:00,823.21,2025-12-05T04:55:00+00:00,802.62,-617.7,62.49,-680.19,-2.754,1
1118,2025-12-08T04:50:00+00:00,711.36,2025-12-08T05:05:00+00:00,694.67,-500.7,54.42,-555.12,-2.601,3
1119,2025-12-09T04:50:00+00:00,782.18,2025-12-09T04:55:00+00:00,760.04,-664.2,59.56,-723.76,-3.084,1
1120,2025-12-10T05:20:00+00:00,501.3,2025-12-10T05:50:00+00:00,593.75,2773.5,43.25,2730.25,18.154,6
1121,2025-12-11T04:50:00+00:00,684.1,2025-12-11T06:30:00+00:00,805.27,3635.1,59.34,3575.76,17.423,20
1122,2025-12-12T04:50:00+00:00,622.35,2025-12-12T04:55:00+00:00,606.62,-471.9,47.34,-519.24,-2.781,1
1123,2025-12-15T04:50:00+00:00,598.25,2025-12-15T05:05:00+00:00,574.96,-698.7,45.05,-743.75,-4.144,3
1124,2025-12-16T05:10:00+00:00,570.79,2025-12-16T05:25:00+00:00,549.72,-632.1,42.83,-674.93,-3.941,3
1125,2025-12-17T04:50:00+00:00,503.34,2025-12-17T04:55:00+00:00,481.45,-656.7,36.71,-693.41,-4.592,1
1126,2025-12-18T04:50:00+00:00,471.52,2025-12-18T08:15:00+00:00,447.13,-731.7,34.18,-765.88,-5.414,41
1127,2025-12-19T05:00:00+00:00,439.8,2025-12-19T05:30:00+00:00,418.91,-626.7,32.8,-659.5,-4.998,6
1128,2025-12-22T04:55:00+00:00,308.61,2025-12-22T05:20:00+00:00,298.78,-294.9,23.0,-317.9,-3.434,5
1129,2025-12-23T04:50:00+00:00,269.94,2025-12-23T05:20:00+00:00,256.38,-406.8,20.13,-426.93,-5.272,6
1130,2025-12-24T04:50:00+00:00,332.47,2025-12-24T05:10:00+00:00,309.52,-688.5,23.8,-712.3,-7.141,4
1131,2025-12-26T05:15:00+00:00,225.11,2025-12-26T05:25:00+00:00,209.1,-480.3,16.01,-496.31,-7.349,2
1132,2025-12-29T04:55:00+00:00,113.4,2025-12-29T05:00:00+00:00,100.82,-377.4,7.94,-385.34,-11.327,1
1133,2025-12-30T04:55:00+00:00,136.52,2025-12-30T05:05:00+00:00,116.44,-602.4,8.83,-611.23,-14.924,2
1134,2025-12-31T04:50:00+00:00,729.78,2025-12-31T06:50:00+00:00,845.17,3461.7,62.31,3399.39,15.527,24
1135,2026-01-01T04:50:00+00:00,448.81,2026-01-01T04:55:00+00:00,430.62,-545.7,33.28,-578.98,-4.3,1
1136,2026-01-02T05:15:00+00:00,747.0,2026-01-02T05:40:00+00:00,720.12,-806.4,56.83,-863.23,-3.852,5
1137,2026-01-05T05:50:00+00:00,511.03,2026-01-05T08:05:00+00:00,598.31,2618.4,43.58,2574.82,16.795,27
1138,2026-01-06T04:55:00+00:00,469.33,2026-01-06T05:00:00+00:00,451.86,-524.1,35.24,-559.34,-3.973,1
1139,2026-01-07T04:50:00+00:00,701.01,2026-01-07T04:55:00+00:00,675.43,-767.4,52.74,-820.14,-3.9,1
1140,2026-01-08T04:50:00+00:00,642.38,2026-01-08T04:55:00+00:00,617.71,-740.1,49.05,-789.15,-4.095,1
1141,2026-01-09T04:50:00+00:00,456.54,2026-01-09T04:55:00+00:00,438.86,-530.4,33.64,-564.04,-4.118,1
1142,2026-01-12T04:50:00+00:00,655.52,2026-01-12T05:00:00+00:00,632.95,-677.1,49.71,-726.81,-3.696,2
1143,2026-01-13T04:50:00+00:00,445.37,2026-01-13T04:55:00+00:00,423.9,-644.1,33.04,-677.14,-5.068,1
1144,2026-01-14T04:50:00+00:00,429.31,2026-01-14T04:55:00+00:00,411.6,-531.3,31.39,-562.69,-4.369,1
1145,2026-01-16T04:50:00+00:00,515.44,2026-01-16T05:30:00+00:00,493.12,-669.6,38.25,-707.85,-4.578,8
1146,2026-01-19T04:55:00+00:00,496.22,2026-01-19T05:05:00+00:00,473.34,-686.4,36.35,-722.75,-4.855,2
1147,2026-01-20T06:20:00+00:00,423.73,2026-01-20T06:35:00+00:00,408.15,-467.4,31.18,-498.58,-3.922,3
1148,2026-01-21T04:50:00+00:00,392.64,2026-01-21T05:15:00+00:00,518.11,3764.1,37.0,3727.1,31.641,5
1149,2026-01-22T04:50:00+00:00,333.81,2026-01-22T05:00:00+00:00,438.3,3134.7,30.8,3103.9,30.995,2
1150,2026-01-23T04:55:00+00:00,327.58,2026-01-23T05:00:00+00:00,305.57,-660.3,23.6,-683.9,-6.959,1
1151,2026-01-27T04:50:00+00:00,169.69,2026-01-27T04:55:00+00:00,152.04,-529.5,12.42,-541.92,-10.645,1
1152,2026-01-28T04:55:00+00:00,1059.29,2026-01-28T05:00:00+00:00,1035.9,-701.7,80.31,-782.01,-2.461,1
1153,2026-01-29T04:50:00+00:00,1011.53,2026-01-29T04:55:00+00:00,993.99,-526.2,77.24,-603.44,-1.989,1
1154,2026-01-30T05:45:00+00:00,760.6,2026-01-30T05:55:00+00:00,742.03,-557.1,57.64,-614.74,-2.694,2
1155,2026-02-01T04:55:00+00:00,968.28,2026-02-01T05:00:00+00:00,946.89,-641.7,73.16,-714.86,-2.461,1
1156,2026-02-02T05:25:00+00:00,758.94,2026-02-02T05:35:00+00:00,860.9,3058.8,64.35,2994.45,13.152,2
1157,2026-02-03T04:50:00+00:00,952.69,2026-02-03T05:05:00+00:00,1063.33,3319.2,79.48,3239.72,11.335,3
1158,2026-02-04T04:50:00+00:00,595.6,2026-02-04T05:35:00+00:00,565.39,-906.3,44.77,-951.07,-5.323,9
1159,2026-02-05T04:55:00+00:00,796.94,2026-02-05T05:00:00+00:00,775.68,-637.8,60.26,-698.06,-2.92,1
1160,2026-02-06T04:50:00+00:00,718.26,2026-02-06T04:55:00+00:00,698.91,-580.5,54.67,-635.17,-2.948,1
1161,2026-02-09T04:55:00+00:00,507.69,2026-02-09T05:05:00+00:00,488.11,-587.4,37.96,-625.36,-4.106,2
1162,2026-02-10T04:55:00+00:00,655.14,2026-02-10T07:50:00+00:00,624.76,-911.4,49.51,-960.91,-4.889,35
1163,2026-02-11T04:50:00+00:00,570.08,2026-02-11T06:05:00+00:00,677.58,3225.0,49.77,3175.23,18.566,15
1164,2026-02-12T06:00:00+00:00,459.22,2026-02-12T07:30:00+00:00,440.11,-573.3,33.73,-607.03,-4.406,18
1165,2026-02-13T04:50:00+00:00,455.57,2026-02-13T05:00:00+00:00,433.72,-655.5,33.5,-689.0,-5.041,2
1166,2026-02-16T05:35:00+00:00,504.3,2026-02-16T05:40:00+00:00,484.06,-607.2,37.79,-644.99,-4.263,1
1167,2026-02-17T04:50:00+00:00,486.9,2026-02-17T05:00:00+00:00,603.94,3511.2,43.15,3468.05,23.742,2
1168,2026-02-18T05:10:00+00:00,351.79,2026-02-18T05:20:00+00:00,332.9,-566.7,25.79,-592.49,-5.614,2
1169,2026-02-19T05:00:00+00:00,347.23,2026-02-19T06:30:00+00:00,467.21,3599.4,32.78,3566.62,34.239,18
1170,2026-02-20T04:50:00+00:00,396.59,2026-02-20T06:50:00+00:00,513.51,3507.6,35.98,3471.62,29.179,24
1171,2026-02-23T04:50:00+00:00,163.87,2026-02-23T04:55:00+00:00,146.17,-531.0,11.15,-542.15,-11.028,1
1172,2026-02-24T05:00:00+00:00,174.0,2026-02-24T05:15:00+00:00,157.62,-491.4,12.65,-504.05,-9.656,3
1173,2026-02-25T04:50:00+00:00,1115.28,2026-02-25T04:55:00+00:00,1101.27,-420.3,85.1,-505.4,-1.511,1
1174,2026-02-26T04:50:00+00:00,766.74,2026-02-26T06:45:00+00:00,869.36,3078.6,64.72,3013.88,13.103,23
1175,2026-02-27T04:50:00+00:00,805.09,2026-02-27T04:55:00+00:00,785.34,-592.5,61.67,-654.17,-2.708,1
1176,2026-03-02T04:50:00+00:00,890.42,2026-03-02T05:30:00+00:00,864.47,-778.5,67.46,-845.96,-3.167,8
1177,2026-03-04T05:10:00+00:00,1169.05,2026-03-04T05:15:00+00:00,1147.77,-638.4,88.42,-726.82,-2.072,1
1178,2026-03-05T04:50:00+00:00,1069.29,2026-03-05T05:10:00+00:00,1037.87,-942.6,80.58,-1023.18,-3.19,4
1179,2026-03-06T04:55:00+00:00,967.49,2026-03-06T06:55:00+00:00,1083.28,3473.7,80.28,3393.42,11.691,24
1180,2026-03-09T04:50:00+00:00,1178.16,2026-03-09T05:20:00+00:00,1136.56,-1248.0,88.37,-1336.37,-3.781,6
1181,2026-03-10T04:50:00+00:00,1211.87,2026-03-10T04:55:00+00:00,1192.25,-588.6,92.43,-681.03,-1.873,1
1182,2026-03-11T04:50:00+00:00,1085.37,2026-03-11T04:55:00+00:00,1067.69,-530.4,82.64,-613.04,-1.883,1
1183,2026-03-12T05:00:00+00:00,1158.11,2026-03-12T05:20:00+00:00,1127.16,-928.5,87.69,-1016.19,-2.925,4
1184,2026-03-13T04:50:00+00:00,952.19,2026-03-13T04:55:00+00:00,927.99,-726.0,72.35,-798.35,-2.795,1
1185,2026-03-16T04:50:00+00:00,847.72,2026-03-16T04:55:00+00:00,944.2,2894.4,70.31,2824.09,11.105,1
1186,2026-03-17T04:50:00+00:00,865.24,2026-03-17T04:55:00+00:00,850.21,-450.9,66.55,-517.45,-1.993,1
1187,2026-03-18T04:50:00+00:00,806.39,2026-03-18T05:50:00+00:00,916.34,3298.5,67.72,3230.78,13.355,12
1188,2026-03-19T04:50:00+00:00,755.64,2026-03-19T04:55:00+00:00,733.78,-655.8,57.34,-713.14,-3.146,1
1189,2026-03-20T04:50:00+00:00,760.64,2026-03-20T04:55:00+00:00,740.57,-602.1,57.61,-659.71,-2.891,1
1190,2026-03-23T04:50:00+00:00,710.8,2026-03-23T05:30:00+00:00,811.57,3023.1,60.1,2963.0,13.895,8
1191,2026-03-24T04:50:00+00:00,681.22,2026-03-24T05:00:00+00:00,666.63,-437.7,52.08,-489.78,-2.397,2
1192,2026-03-25T04:55:00+00:00,571.3,2026-03-25T05:00:00+00:00,549.44,-655.8,42.84,-698.64,-4.076,1
1193,2026-03-27T05:10:00+00:00,495.78,2026-03-27T05:15:00+00:00,476.1,-590.4,36.41,-626.81,-4.214,1
1194,2026-03-30T04:50:00+00:00,307.4,2026-03-30T04:55:00+00:00,287.87,-585.9,22.72,-608.62,-6.6,1
1195,2026-04-01T04:50:00+00:00,1268.55,2026-04-01T04:55:00+00:00,1369.68,3033.9,123.83,2910.07,7.647,1
1196,2026-04-02T05:20:00+00:00,1266.89,2026-04-02T05:25:00+00:00,1244.88,-660.3,114.91,-775.21,-2.04,1
1197,2026-04-06T05:10:00+00:00,1421.69,2026-04-06T05:20:00+00:00,1398.29,-702.0,129.02,-831.02,-1.948,2
1198,2026-04-07T04:50:00+00:00,1344.23,2026-04-07T04:55:00+00:00,1323.59,-619.2,122.51,-741.71,-1.839,1
1199,2026-04-08T04:50:00+00:00,1096.19,2026-04-08T04:55:00+00:00,1072.46,-711.9,99.0,-810.9,-2.466,1
1200,2026-04-09T04:50:00+00:00,1106.87,2026-04-09T04:55:00+00:00,1092.67,-426.0,100.71,-526.71,-1.586,1
1201,2026-04-10T04:50:00+00:00,1041.31,2026-04-10T04:55:00+00:00,1017.8,-705.3,94.47,-799.77,-2.56,1
1202,2026-04-13T04:55:00+00:00,1021.32,2026-04-13T06:15:00+00:00,1125.12,3114.0,101.49,3012.51,9.832,16
1203,2026-04-15T04:55:00+00:00,845.68,2026-04-15T05:00:00+00:00,825.56,-603.6,76.53,-680.13,-2.681,1
1204,2026-04-16T05:00:00+00:00,659.14,2026-04-16T05:05:00+00:00,642.18,-508.8,60.0,-568.8,-2.876,1
1205,2026-04-17T04:50:00+00:00,773.54,2026-04-17T05:00:00+00:00,752.85,-620.7,70.19,-690.89,-2.977,2
1206,2026-04-20T04:55:00+00:00,634.14,2026-04-20T05:55:00+00:00,744.04,3297.0,65.78,3231.22,16.985,12
1207,2026-04-21T04:50:00+00:00,551.75,2026-04-21T05:00:00+00:00,526.2,-766.5,48.85,-815.35,-4.926,2
1208,2026-04-22T04:50:00+00:00,555.33,2026-04-22T04:55:00+00:00,534.14,-635.7,49.12,-684.82,-4.111,1
1209,2026-04-23T04:50:00+00:00,515.57,2026-04-23T04:55:00+00:00,496.39,-575.4,45.33,-620.73,-4.013,1
1210,2026-04-24T04:50:00+00:00,442.35,2026-04-24T05:25:00+00:00,422.58,-593.1,38.94,-632.04,-4.763,7
1211,2026-04-27T04:55:00+00:00,229.27,2026-04-27T05:10:00+00:00,346.71,3523.2,29.28,3493.92,50.798,3
1212,2026-04-28T05:05:00+00:00,185.97,2026-04-28T05:50:00+00:00,295.31,3280.2,24.1,3256.1,58.362,9
1213,2026-04-29T04:50:00+00:00,1186.92,2026-04-29T05:05:00+00:00,1164.79,-663.9,107.22,-771.12,-2.166,3
1214,2026-04-30T04:50:00+00:00,1230.07,2026-04-30T04:55:00+00:00,1209.94,-603.9,111.26,-715.16,-1.938,1
1215,2026-05-04T04:50:00+00:00,893.59,2026-05-04T04:55:00+00:00,862.99,-918.0,80.5,-998.5,-3.725,1
1216,2026-05-05T05:00:00+00:00,856.59,2026-05-05T05:15:00+00:00,836.07,-615.6,78.03,-693.63,-2.699,3
1217,2026-05-06T04:55:00+00:00,993.84,2026-05-06T05:00:00+00:00,971.25,-677.7,90.31,-768.01,-2.576,1
1218,2026-05-07T04:50:00+00:00,939.63,2026-05-07T05:35:00+00:00,925.3,-429.9,86.0,-515.9,-1.83,9
1219,2026-05-08T04:55:00+00:00,918.96,2026-05-08T05:00:00+00:00,896.64,-669.6,82.86,-752.46,-2.729,1
1220,2026-05-11T04:50:00+00:00,754.22,2026-05-11T04:55:00+00:00,736.11,-543.3,68.36,-611.66,-2.703,1
1221,2026-05-12T04:50:00+00:00,840.23,2026-05-12T04:55:00+00:00,821.89,-550.2,76.32,-626.52,-2.486,1
1222,2026-05-13T04:50:00+00:00,860.01,2026-05-13T05:25:00+00:00,845.24,-443.1,78.32,-521.42,-2.021,7
1223,2026-05-14T04:50:00+00:00,771.53,2026-05-14T04:55:00+00:00,746.49,-751.2,70.0,-821.2,-3.548,1
1224,2026-05-15T04:50:00+00:00,742.31,2026-05-15T05:30:00+00:00,719.78,-675.9,66.71,-742.61,-3.335,8
1225,2026-05-18T04:50:00+00:00,632.2,2026-05-18T04:55:00+00:00,614.27,-537.9,57.74,-595.64,-3.141,1
1226,2026-05-19T05:15:00+00:00,604.66,2026-05-19T05:20:00+00:00,586.13,-555.9,54.45,-610.35,-3.365,1
1227,2026-05-20T04:55:00+00:00,487.01,2026-05-20T05:00:00+00:00,465.17,-655.2,42.95,-698.15,-4.778,1
1228,2026-05-21T04:50:00+00:00,477.93,2026-05-21T05:05:00+00:00,464.01,-417.6,42.72,-460.32,-3.211,3
1229,2026-05-22T04:55:00+00:00,394.04,2026-05-22T05:00:00+00:00,375.52,-555.6,34.74,-590.34,-4.994,1
1230,2026-05-25T04:50:00+00:00,198.15,2026-05-25T04:55:00+00:00,181.18,-509.1,16.75,-525.85,-8.846,1
1231,2026-05-26T04:55:00+00:00,211.42,2026-05-26T05:00:00+00:00,188.95,-674.1,18.23,-692.33,-10.916,1
1232,2026-05-27T04:50:00+00:00,1196.11,2026-05-27T05:00:00+00:00,1152.09,-1320.6,107.14,-1427.74,-3.979,2
1233,2026-05-29T04:55:00+00:00,1122.26,2026-05-29T05:00:00+00:00,1099.04,-696.6,101.21,-797.81,-2.37,1
1234,2026-06-01T04:55:00+00:00,855.5,2026-06-01T05:15:00+00:00,831.56,-718.2,76.9,-795.1,-3.098,4
1235,2026-06-02T04:55:00+00:00,1091.82,2026-06-02T05:00:00+00:00,1076.65,-455.1,99.0,-554.1,-1.692,1
1236,2026-06-03T05:05:00+00:00,815.74,2026-06-03T05:10:00+00:00,797.94,-534.0,74.21,-608.21,-2.485,1
1237,2026-06-04T04:50:00+00:00,1058.31,2026-06-04T04:55:00+00:00,1039.87,-553.2,96.38,-649.58,-2.046,1
1238,2026-06-05T05:10:00+00:00,777.76,2026-06-05T05:20:00+00:00,757.89,-596.1,70.41,-666.51,-2.857,2
1239,2026-06-08T05:00:00+00:00,809.3,2026-06-08T05:05:00+00:00,792.09,-516.3,73.92,-590.22,-2.431,1
1240,2026-06-09T04:50:00+00:00,957.53,2026-06-09T05:00:00+00:00,936.26,-638.1,86.66,-724.76,-2.523,2
1241,2026-06-10T05:05:00+00:00,922.36,2026-06-10T06:50:00+00:00,1032.79,3312.9,92.08,3220.82,11.64,21
1242,2026-06-11T04:50:00+00:00,882.03,2026-06-11T04:55:00+00:00,861.76,-608.1,80.2,-688.3,-2.601,1
1243,2026-06-12T04:50:00+00:00,632.25,2026-06-12T04:55:00+00:00,618.01,-427.2,57.83,-485.03,-2.557,1
1244,2026-06-15T05:00:00+00:00,756.3,2026-06-15T06:15:00+00:00,735.22,-632.4,68.39,-700.79,-3.089,15
1245,2026-06-16T04:50:00+00:00,672.36,2026-06-16T05:30:00+00:00,647.93,-732.9,60.44,-793.34,-3.933,8
1246,2026-06-17T04:50:00+00:00,628.02,2026-06-17T09:50:00+00:00,679.12,1533.0,62.14,1470.86,7.807,60
1247,2026-06-18T05:00:00+00:00,480.64,2026-06-18T06:15:00+00:00,473.18,-223.8,42.99,-266.79,-1.85,15
1248,2026-06-19T04:50:00+00:00,607.18,2026-06-19T04:55:00+00:00,586.17,-630.3,54.51,-684.81,-3.76,1
1249,2026-06-22T05:00:00+00:00,467.35,2026-06-22T07:40:00+00:00,446.09,-637.8,41.06,-678.86,-4.842,32
1250,2026-06-23T04:50:00+00:00,450.65,2026-06-23T04:55:00+00:00,429.26,-641.7,39.29,-680.99,-5.037,1
1251,2026-06-24T04:55:00+00:00,436.96,2026-06-24T05:05:00+00:00,416.42,-616.2,38.68,-654.88,-4.996,2
1252,2026-06-25T06:20:00+00:00,372.49,2026-06-25T06:40:00+00:00,488.35,3475.8,41.85,3433.95,30.73,4
1253,2026-06-29T04:55:00+00:00,191.63,2026-06-29T05:20:00+00:00,171.43,-606.0,16.37,-622.37,-10.826,5
1254,2026-06-30T05:30:00+00:00,182.37,2026-06-30T05:35:00+00:00,161.76,-618.3,14.93,-633.23,-11.574,1
1255,2026-07-01T04:50:00+00:00,991.07,2026-07-01T04:55:00+00:00,966.84,-726.9,90.14,-817.04,-2.748,1
1256,2026-07-02T05:35:00+00:00,645.23,2026-07-02T06:50:00+00:00,618.86,-791.1,58.14,-849.24,-4.387,15
1257,2026-07-03T05:25:00+00:00,608.95,2026-07-03T06:20:00+00:00,587.1,-655.5,54.58,-710.08,-3.887,11
1258,2026-07-06T05:10:00+00:00,575.16,2026-07-06T05:15:00+00:00,556.2,-568.8,52.08,-620.88,-3.598,1
1259,2026-07-07T04:50:00+00:00,729.38,2026-07-07T04:55:00+00:00,715.18,-426.0,66.31,-492.31,-2.25,1
1260,2026-07-08T04:55:00+00:00,564.71,2026-07-08T05:00:00+00:00,543.15,-646.8,50.54,-697.34,-4.116,1
1261,2026-07-09T04:50:00+00:00,574.93,2026-07-09T05:10:00+00:00,554.86,-602.1,52.05,-654.15,-3.793,4
1262,2026-07-10T04:50:00+00:00,732.26,2026-07-10T05:00:00+00:00,713.26,-570.0,66.33,-636.33,-2.897,2
1263,2026-07-13T04:55:00+00:00,657.75,2026-07-13T05:20:00+00:00,634.82,-687.9,59.8,-747.7,-3.789,5
1264,2026-07-14T04:50:00+00:00,533.87,2026-07-14T04:55:00+00:00,515.18,-560.7,47.19,-607.89,-3.795,1
1265,2026-07-15T05:10:00+00:00,509.7,2026-07-15T05:15:00+00:00,490.85,-565.5,45.07,-610.57,-3.993,1
1266,2026-07-16T05:00:00+00:00,450.99,2026-07-16T05:15:00+00:00,429.15,-655.2,39.29,-694.49,-5.133,3
1267,2026-07-17T04:50:00+00:00,551.35,2026-07-17T05:10:00+00:00,531.12,-606.9,48.96,-655.86,-3.965,4
1268,2026-07-20T04:50:00+00:00,469.77,2026-07-20T04:55:00+00:00,445.89,-716.4,41.11,-757.51,-5.375,1
1269,2026-07-21T04:50:00+00:00,369.33,2026-07-21T05:00:00+00:00,349.6,-591.9,32.58,-624.48,-5.636,2
1270,2026-07-22T04:55:00+00:00,335.78,2026-07-22T05:50:00+00:00,313.06,-681.6,28.96,-710.56,-7.054,11
1271,2026-07-23T05:25:00+00:00,284.27,2026-07-23T05:30:00+00:00,265.08,-575.7,24.67,-600.37,-7.04,1
1272,2026-07-24T04:55:00+00:00,329.86,2026-07-24T05:00:00+00:00,310.75,-573.3,28.77,-602.07,-6.084,1
1273,2026-07-27T04:55:00+00:00,133.95,2026-07-27T05:25:00+00:00,117.44,-495.3,10.8,-506.1,-12.594,6
